"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000276644",344.547794412227,1.65708313426467,0.297812665319507,5.56417952368438,2.63388688474555e-08,3.56869941143049e-07,"DACH1"
"ENSG00000163507",262.285432314249,1.04311476136439,0.187781245454065,5.5549464422929,2.776968926426e-08,3.74772131181766e-07,"CIP2A"
"ENSG00000165490",438.972455185413,1.25374876690111,0.225711620272824,5.55464873888934,2.78170564109307e-08,3.75164728611809e-07,"DDIAS"
"ENSG00000084731",669.266998185664,1.19044757988009,0.214364338970235,5.55338441831682,2.80190955175161e-08,3.77641479768912e-07,"KIF3C"
"ENSG00000079277",5262.44722628699,1.47822848486402,0.266355594990095,5.54983080013391,2.85946206756475e-08,3.84640746139591e-07,"MKNK1"
"ENSG00000050767",23.9353844955315,2.41627173539313,0.435398073511537,5.54956919286667,2.86374395358239e-08,3.84964454061465e-07,"COL23A1"
"ENSG00000172159",782.632892898175,1.52165121639012,0.274257270415951,5.5482620901255,2.88523147040834e-08,3.87092460085438e-07,"FRMD3"
"ENSG00000265531",485.025937197996,1.96522652437606,0.3543391868413,5.5461732638006,2.91989489785875e-08,3.91231609453959e-07,"FCGR1CP"
"ENSG00000082781",1008.01970484633,1.56288071261335,0.281943529116708,5.54324022796215,2.96925051652719e-08,3.96808628598656e-07,"ITGB5"
"ENSG00000211892",3004.20699405321,2.46354098287406,0.444729733422265,5.53941146214068,3.03489830982544e-08,4.04791147535977e-07,"IGHG4"
"ENSG00000170425",91.6224341152206,1.41104148206639,0.254797166913437,5.5379009867318,3.06118230663994e-08,4.07854682164793e-07,"ADORA2B"
"ENSG00000116985",295.361298258619,1.43067971664431,0.258397308095077,5.53674388944442,3.08146637331361e-08,4.10202725324309e-07,"BMP8B"
"ENSG00000179862",187.106382432543,2.20803536720977,0.399656316032239,5.52483541141298,3.2979462795706e-08,4.35910774505767e-07,"CITED4"
